Sample	Ring.fr.pith	Ring.fr.bark	Distance.fr.pith	Ring.width	EW.width	LW.width	Proportion.EW	Density	Min.density	Max.density	EW.density	LW.density
7D	60	3	72.075	0.97	0.72	0.25	0.742268041	0.513691333	0.288139383	0.923129727	0.412014208	0.806521454
7D	61	2	73.055	0.99	0.69	0.3	0.696969697	0.531775672	0.288125739	0.951942736	0.409431717	0.813166767
7D	62	1	74.02	0.94	0.55	0.39	0.585106383	0.653474434	0.324188594	1.06733708	0.450127772	0.940245369
7U	1	62	1.13	2.26	1.98	0.28	0.876106195	0.576317513	0.405097222	0.658585642	0.573060334	0.599350426
7U	2	61	3.005	1.49	1.28	0.21	0.859060403	0.439095648	0.354380836	0.658536845	0.4128817	0.598875903
7U	3	60	4.765	2.03	1.33	0.7	0.655172414	0.532535829	0.41953507	0.672972745	0.485795014	0.621343378
7U	4	59	6.775	1.98	1.68	0.3	0.848484848	0.464317028	0.390509139	0.716343793	0.428363789	0.665655169
7U	5	58	8.885	2.23	1.94	0.29	0.869955157	0.430476641	0.31084675	0.752465128	0.396376654	0.658593794
7U	6	57	10.955	1.91	1.46	0.45	0.764397906	0.427318051	0.310812803	0.658283901	0.37923594	0.583317789
7U	7	56	13	2.18	1.73	0.45	0.793577982	0.485036499	0.332490169	0.846425088	0.414004955	0.758113324
7U	8	55	15.145	2.11	1.62	0.49	0.767772512	0.428059967	0.310750832	0.71605442	0.368382611	0.625360612
7U	9	54	17.055	1.71	1.22	0.49	0.713450292	0.44496592	0.296245177	0.723233021	0.365532534	0.64273884
7U	10	53	18.68	1.54	1.13	0.41	0.733766234	0.455379118	0.223848659	0.875153186	0.343225359	0.764485819
7U	11	52	20.15	1.39	0.89	0.5	0.64028777	0.478084935	0.296200044	0.72313417	0.388403385	0.637718094
7U	12	51	21.67	1.64	1.18	0.46	0.719512195	0.469745321	0.267232738	0.867796885	0.354615363	0.765078691
7U	13	50	23.135	1.29	0.98	0.31	0.759689922	0.459257367	0.274448754	0.88221042	0.366294147	0.753141097
7U	14	49	24.425	1.29	0.99	0.3	0.76744186	0.433990894	0.267198121	0.795337851	0.357451115	0.686572166
7U	15	48	25.68	1.22	0.91	0.31	0.745901639	0.429836611	0.274415678	0.780822009	0.351769139	0.659002418
7U	16	47	26.945	1.31	0.97	0.34	0.740458015	0.438625904	0.238226195	0.925458939	0.315863479	0.788859882
7U	17	46	28.47	1.74	1.24	0.5	0.712643678	0.468184829	0.238212746	0.918146425	0.340823735	0.784040343
7U	18	45	30.07	1.46	1.09	0.37	0.746575342	0.437147556	0.238193083	0.845751759	0.334744146	0.738822465
7U	19	44	31.53	1.46	0.88	0.58	0.602739726	0.516379332	0.2743394	0.845694393	0.380200553	0.72299541
7U	20	43	32.93	1.34	0.87	0.47	0.649253731	0.505960619	0.288788676	0.852871053	0.392862462	0.715312526
7U	21	42	34.14	1.07	0.69	0.38	0.644859813	0.455578875	0.252611917	0.838363685	0.329118803	0.685203743
7U	22	41	35.125	0.89	0.65	0.24	0.730337079	0.546969684	0.411689151	0.896178122	0.476548921	0.737692583
7U	23	40	36.13	1.12	0.81	0.31	0.723214286	0.470933077	0.295971921	0.917823353	0.365157161	0.747315308
7U	24	39	37.325	1.27	0.77	0.5	0.606299213	0.560921849	0.281498348	0.997303665	0.386761926	0.82912813
7U	25	38	38.405	0.89	0.63	0.26	0.707865169	0.510650696	0.303171614	0.968343062	0.37925947	0.829021742
7U	26	37	39.335	0.97	0.57	0.4	0.587628866	0.590636901	0.310387619	1.004448437	0.418456679	0.835993717
7U	27	36	40.13	0.62	0.4	0.22	0.64516129	0.494262374	0.274225842	0.903202132	0.359716569	0.738891111
7U	28	35	40.75	0.62	0.35	0.27	0.564516129	0.561645705	0.332054753	0.888717513	0.417155668	0.748947605
7U	29	34	41.455	0.79	0.5	0.29	0.632911392	0.565022408	0.310356862	0.989892906	0.410408187	0.831598651
7U	30	33	42.37	1.04	0.7	0.34	0.673076923	0.524494366	0.266969971	0.960929671	0.384180232	0.813376405
7U	31	32	43.46	1.14	0.79	0.35	0.692982456	0.51253039	0.266957062	0.939191496	0.374650969	0.823743941
7U	32	31	44.54	1.02	0.76	0.26	0.745098039	0.460680403	0.266940483	0.939142968	0.365566775	0.738704856
7U	33	30	45.52	0.94	0.64	0.3	0.680851064	0.507211774	0.274156817	0.953559331	0.373425971	0.792621487
7U	34	29	46.625	1.27	0.81	0.46	0.637795276	0.561187149	0.310283601	0.953505998	0.405219548	0.835825749
7U	35	28	47.835	1.14	0.81	0.33	0.710526316	0.496118511	0.266900249	0.989584192	0.365133447	0.817627302
7U	36	27	48.93	1.04	0.68	0.36	0.653846154	0.526555238	0.281340515	0.917270913	0.387295182	0.789602009
7U	37	26	50.205	1.51	0.99	0.52	0.655629139	0.492791042	0.252419407	0.909983513	0.338913583	0.785750052
7U	38	25	52.135	2.35	1.71	0.64	0.727659574	0.479668175	0.259627148	1.032705487	0.34949657	0.827470429
7U	39	24	54.645	2.67	1.78	0.89	0.666666667	0.531276442	0.245148	0.989237704	0.365892562	0.862044203
7U	40	23	57.135	2.31	1.66	0.65	0.718614719	0.535776225	0.288460439	1.039696728	0.388893246	0.910892755
7U	41	22	59.18	1.78	1.13	0.65	0.634831461	0.558880897	0.288431196	1.046825139	0.364366797	0.897036178
7U	42	21	60.665	1.19	0.82	0.37	0.68907563	0.531846567	0.266739052	0.960096257	0.391196479	0.843557573
7U	43	20	61.745	0.96	0.67	0.29	0.697916667	0.558694981	0.310058588	1.075603408	0.388100785	0.9528264
7U	44	19	62.76	1.06	0.77	0.29	0.726415094	0.543184497	0.288376414	1.017772221	0.417246577	0.877571389
7U	45	18	63.65	0.72	0.46	0.26	0.638888889	0.608119282	0.353360689	1.017738479	0.453049526	0.882473466
7U	46	17	64.52	1.02	0.68	0.34	0.666666667	0.546405047	0.29557551	0.959918019	0.407186518	0.824842106
7U	47	16	65.41	0.76	0.5	0.26	0.657894737	0.571382178	0.310003524	1.024873185	0.40387662	0.89350825
7U	48	15	66.51	1.44	0.93	0.51	0.645833333	0.592840932	0.317212352	1.032026717	0.425286992	0.89838047
7U	49	14	67.875	1.29	0.88	0.41	0.682170543	0.545261841	0.273868872	0.988642817	0.38832347	0.882105175
7U	50	13	69.105	1.17	0.86	0.31	0.735042735	0.55498504	0.331612153	1.017466697	0.424374781	0.917323178
7U	51	12	70.42	1.46	1.07	0.39	0.732876712	0.536146419	0.309933657	1.017395402	0.400138648	0.909295943
7U	52	11	71.745	1.19	0.87	0.32	0.731092437	0.561596314	0.309911354	1.024556349	0.440598173	0.890560013
7U	53	10	72.87	1.06	0.78	0.28	0.735849057	0.517046677	0.281020191	1.002848836	0.394757436	0.857709561
7U	54	9	73.945	1.09	0.76	0.33	0.697247706	0.569196646	0.302660831	1.010016052	0.429548165	0.890811329
7U	55	8	75.125	1.27	0.86	0.41	0.677165354	0.562703723	0.295428179	0.959432293	0.418631858	0.864903247
7U	56	7	76.285	1.04	0.66	0.38	0.634615385	0.546431297	0.302628883	0.966606861	0.401045444	0.798943569
7U	57	6	77.17	0.72	0.44	0.28	0.611111111	0.588083514	0.331483918	0.973784939	0.413329493	0.862696975
7U	58	5	78.05	1.04	0.64	0.4	0.615384615	0.60417296	0.35312136	1.017041486	0.446148095	0.857012744
7U	59	4	79.075	1.01	0.69	0.32	0.683168317	0.545008998	0.295371831	1.016989021	0.389705821	0.879881475
7U	60	3	79.95	0.74	0.46	0.28	0.621621622	0.622710419	0.331438267	1.038600974	0.436856067	0.928042568
7U	61	2	80.915	1.19	0.81	0.38	0.680672269	0.566566648	0.295346531	1.031327365	0.412935477	0.894043618
7U	62	1	82.165	1.31	0.73	0.58	0.557251908	0.716838853	0.345838357	1.262148156	0.475318434	1.020821449
8D	1	61	0	0	0	0	0	0	0	0	0	0
8D	2	60	0.605	1.21	0.85	0.36	0.702479339	0.631650113	0.37756945	0.73341553	0.614453029	0.672254338
8D	3	59	3.035	3.65	2.63	1.02	0.720547945	0.377990946	0.26636435	0.570309068	0.322683784	0.520596668
8D	4	58	6.835	3.94	2.83	1.11	0.718274112	0.391582655	0.229293988	0.770454733	0.299470263	0.626427765
8D	5	57	10.135	2.65	2.15	0.5	0.811320755	0.397748851	0.251528506	0.814923805	0.322488031	0.721370378
8D	6	56	13.42	3.92	2.15	1.77	0.548469388	0.470226991	0.258938771	0.859386265	0.334862003	0.63465339
8D	7	55	17.3	3.84	2.76	1.08	0.71875	0.44927328	0.25893324	0.874195651	0.33150447	0.750238016
8D	8	54	20.835	3.22	2.35	0.87	0.729813665	0.412305773	0.266341681	0.740753172	0.333308807	0.625688383
8D	9	53	23.9	2.9	2.43	0.47	0.837931034	0.384402188	0.221861788	0.888995281	0.31114861	0.763138768
8D	10	52	26.64	2.58	1.95	0.63	0.755813953	0.456358936	0.25892188	0.859334382	0.361062658	0.751323605
8D	11	51	29.405	2.95	2.43	0.52	0.823728814	0.420684462	0.258917981	0.940858367	0.335391125	0.819266786
8D	12	50	32.185	2.61	2.02	0.59	0.77394636	0.438996847	0.236677438	1.052031631	0.31373637	0.867854754
8D	13	49	34.675	2.36	1.88	0.48	0.796610169	0.375848796	0.258911342	0.688820103	0.313359864	0.620597111
8D	14	48	37	2.28	1.86	0.42	0.815789474	0.442521799	0.26632017	1.066832528	0.330121034	0.940296619
8D	15	47	39.49	2.7	2.08	0.62	0.77037037	0.428668854	0.23666882	0.940814376	0.306121674	0.839794877
8D	16	46	42.055	2.43	1.83	0.6	0.75308642	0.418518648	0.229254149	0.91115512	0.292235756	0.803681468
8D	17	45	44.275	2.01	1.47	0.54	0.731343284	0.432507337	0.251487393	0.903733918	0.299639616	0.7942028
8D	18	44	46.36	2.16	1.56	0.6	0.722222222	0.45170709	0.25148478	0.940784508	0.316861163	0.8023065
8D	19	43	48.535	2.18	1.65	0.53	0.756880734	0.453317645	0.266306309	0.963009836	0.324207413	0.855264592
8D	20	42	50.525	1.79	1.5	0.29	0.837988827	0.378389149	0.229244412	0.888883589	0.312552006	0.718926094
8D	21	41	52.435	2.03	1.6	0.43	0.78817734	0.409311821	0.251477788	0.896286526	0.314800493	0.760981876
8D	22	40	54.455	2.01	1.49	0.52	0.741293532	0.466594154	0.258886597	0.955571094	0.331460265	0.853804721
8D	23	39	56.405	1.89	1.26	0.63	0.666666667	0.517972188	0.273707054	0.977796343	0.334822712	0.88427114
8D	24	38	58.205	1.71	1.11	0.6	0.649122807	0.47944735	0.273704737	0.903675366	0.321044548	0.772492534
8D	25	37	59.595	1.07	0.63	0.44	0.588785047	0.524512098	0.25888001	0.962960691	0.336287929	0.794014886
8D	26	36	60.61	0.96	0.7	0.26	0.729166667	0.467013836	0.251467144	1.01483549	0.310228761	0.889127499
8D	27	35	61.465	0.74	0.54	0.2	0.72972973	0.454309284	0.28852283	0.977774851	0.332716332	0.782610256
8D	28	34	62.325	0.97	0.63	0.34	0.649484536	0.494127456	0.281110567	0.911069092	0.334754137	0.789436839
8D	29	33	63.255	0.89	0.65	0.24	0.730337079	0.474467784	0.273698076	0.96294374	0.348494609	0.815645132
8D	30	32	64.135	0.87	0.59	0.28	0.67816092	0.490410992	0.303341655	0.896238718	0.355722762	0.774218333
8D	31	31	65.13	1.12	0.83	0.29	0.741071429	0.47684122	0.273695561	0.948112023	0.368701665	0.786344084
8D	32	30	66.21	1.04	0.73	0.31	0.701923077	0.502156736	0.281105361	0.977751807	0.357247216	0.843395285
8D	33	29	67.21	0.96	0.68	0.28	0.708333333	0.482593271	0.273692823	1.029625103	0.343662398	0.81999682
8D	34	28	68.21	1.04	0.81	0.23	0.778846154	0.445856191	0.273691388	0.999975857	0.342312476	0.810510144
8D	35	27	69.115	0.77	0.57	0.2	0.74025974	0.422103432	0.266279309	0.881395249	0.318936556	0.716129028
8D	36	26	70.01	1.02	0.69	0.33	0.676470588	0.465430566	0.244044798	0.940679217	0.297640579	0.816264177
8D	37	25	71.485	1.93	1.39	0.54	0.720207254	0.484956588	0.258865517	1.007369197	0.345824221	0.843093605
8D	38	24	73.345	1.79	1.2	0.59	0.670391061	0.496714817	0.244041418	0.985129167	0.311109868	0.874216409
8D	39	23	74.975	1.46	1.1	0.36	0.753424658	0.458813096	0.266271715	1.029585735	0.318686549	0.886977544
8D	40	22	76.39	1.36	0.88	0.48	0.647058824	0.560248872	0.25144841	1.029579743	0.364378755	0.919344088
8D	41	21	77.605	1.07	0.73	0.34	0.682242991	0.473976697	0.303322441	0.829483747	0.369612784	0.698052158
8D	42	20	78.635	0.99	0.62	0.37	0.626262626	0.571378317	0.310731609	1.029568849	0.367148387	0.913601444
8D	43	19	79.625	0.99	0.72	0.27	0.727272727	0.515608418	0.295908571	1.022153131	0.388747748	0.85390354
8D	44	18	80.665	1.09	0.68	0.41	0.623853211	0.554327122	0.295907361	0.977683952	0.404015265	0.803624836
8D	45	17	81.925	1.43	0.78	0.65	0.545454545	0.634200788	0.266263263	1.051784269	0.358040439	0.965593207
8D	46	16	83.085	0.89	0.54	0.35	0.606741573	0.599985651	0.318135377	0.985083779	0.414884201	0.885570744
8D	47	15	84.05	1.04	0.74	0.3	0.711538462	0.523988948	0.288491707	1.007310383	0.368805662	0.906774385
8D	48	14	85.09	1.04	0.59	0.45	0.567307692	0.609420627	0.295900971	0.985073925	0.381058591	0.90882863
8D	49	13	86.13	1.04	0.67	0.37	0.644230769	0.557686999	0.325541107	1.02953112	0.393672941	0.854685428
8D	50	12	87.12	0.94	0.59	0.35	0.627659574	0.576231649	0.303308072	0.992474804	0.397885263	0.876872698
8D	51	11	87.935	0.69	0.44	0.25	0.637681159	0.551178526	0.288486171	0.985061039	0.35652699	0.893765228
8D	52	10	88.645	0.72	0.4	0.32	0.555555556	0.538787194	0.281074944	0.844260723	0.377224359	0.740740737
8D	53	9	89.445	0.87	0.5	0.37	0.574712644	0.575442291	0.288484312	0.977643516	0.361698263	0.864285573
8D	54	8	90.375	0.99	0.54	0.45	0.545454545	0.593801498	0.295893059	0.970229135	0.346530285	0.890526953
8D	55	7	91.305	0.87	0.56	0.31	0.643678161	0.569645229	0.332943093	0.999865202	0.404928584	0.867197878
8D	56	6	92.085	0.69	0.42	0.27	0.608695652	0.599495122	0.30330094	1.059143765	0.366993666	0.961164054
8D	57	5	92.875	0.89	0.48	0.41	0.539325843	0.61985674	0.310709957	0.992448267	0.391604925	0.887078377
8D	58	4	93.64	0.64	0.46	0.18	0.71875	0.501868013	0.295888435	0.881291444	0.403174956	0.754083604
8D	59	3	94.21	0.5	0.28	0.22	0.56	0.637792091	0.288477431	1.044312861	0.389308603	0.954043802
8D	60	2	94.745	0.57	0.38	0.19	0.666666667	0.575131873	0.318117278	1.007259325	0.412109093	0.901177434
8D	61	1	95.34	0.62	0.33	0.29	0.532258065	0.735592603	0.347756958	1.148048405	0.476648192	1.030253484
8U	1	61	0	0	0	0	0	0	0	0	0	0
8U	2	60	0.485	0.97	0.52	0.45	0.536082474	0.462710126	0.377570208	0.55549309	0.414352282	0.518590302
8U	3	59	2.78	3.62	2.45	1.17	0.67679558	0.363783198	0.258952145	0.525831299	0.308334254	0.479894234
8U	4	58	6.86	4.54	3.21	1.33	0.707048458	0.375730163	0.221881543	0.651846639	0.305875179	0.54432753
8U	5	57	10.71	3.15	2.67	0.48	0.847619048	0.291503312	0.21446351	0.496161721	0.264801201	0.440033803
8U	6	56	14.41	4.24	3	1.24	0.70754717	0.385677183	0.236700643	0.659240872	0.313647727	0.559941994
8U	7	55	18.365	3.67	3.15	0.52	0.858310627	0.371744192	0.251521763	0.770423405	0.317814654	0.698432734
8U	8	54	21.885	3.37	2.35	1.02	0.697329377	0.358794798	0.244105867	0.629569124	0.293030342	0.510310948
8U	9	53	25.42	3.7	2.87	0.83	0.775675676	0.346516898	0.207038293	0.696273884	0.275689814	0.59142501
8U	10	52	29.005	3.47	2.75	0.72	0.792507205	0.375238869	0.221860956	0.762977549	0.304504258	0.645405787
8U	11	51	32.555	3.62	2.87	0.75	0.79281768	0.384160487	0.236682465	0.762965572	0.305202671	0.686305728
8U	12	50	36.315	3.89	2.9	0.99	0.745501285	0.393290634	0.229266145	0.78519086	0.293498397	0.685611325
8U	13	49	39.775	3.03	2.54	0.49	0.838283828	0.374425615	0.236675229	0.844479012	0.305194873	0.733295179
8U	14	48	42.74	2.9	2.33	0.57	0.803448276	0.37351611	0.236671924	0.762935239	0.299914405	0.674379217
8U	15	47	45.765	3.15	2.51	0.64	0.796825397	0.376298419	0.214433001	0.859282654	0.277716229	0.762925445
8U	16	46	48.815	2.95	2.09	0.86	0.708474576	0.412744878	0.229254593	0.799976883	0.295749693	0.697070388
8U	17	45	51.805	3.03	2.11	0.92	0.696369637	0.406011729	0.251487754	0.748082435	0.315173741	0.614346681
8U	18	44	54.79	2.93	2.15	0.78	0.733788396	0.42597838	0.244072691	0.785132894	0.333393594	0.681180032
8U	19	43	57.81	3.1	2.39	0.71	0.770967742	0.396080998	0.266304655	0.755476094	0.319334113	0.654426146
8U	20	42	60.215	1.71	1.42	0.29	0.830409357	0.372405317	0.2366549	0.703588477	0.323298462	0.612859575
8U	21	41	62.06	1.98	1.52	0.46	0.767676768	0.396451666	0.251476783	0.777699007	0.31125695	0.67796464
8U	22	40	64.14	2.18	1.63	0.55	0.747706422	0.422245461	0.258886037	0.822161162	0.316814248	0.734705239
8U	23	39	66.32	2.18	1.42	0.76	0.651376147	0.47945967	0.25888352	0.836977368	0.32229894	0.773102087
8U	24	38	68.365	1.91	1.37	0.54	0.717277487	0.421621772	0.266292577	0.807324226	0.314061356	0.694506531
8U	25	37	70.05	1.46	1	0.46	0.684931507	0.518226418	0.26629114	0.955546804	0.359377846	0.863549403
8U	26	36	71.315	1.07	0.75	0.32	0.700934579	0.462447136	0.266289319	0.89625202	0.329730507	0.773501736
8U	27	35	72.505	1.31	0.97	0.34	0.740458015	0.455247658	0.281110594	0.933303333	0.337727001	0.79052718
8U	28	34	73.795	1.27	0.91	0.36	0.716535433	0.457228486	0.266287081	0.859186126	0.334046887	0.768604194
8U	29	33	75.04	1.22	0.9	0.32	0.737704918	0.473860006	0.273696909	0.940705011	0.352337914	0.815640892
8U	30	32	76.235	1.17	0.83	0.34	0.709401709	0.503631742	0.310751534	0.911055993	0.379862788	0.8057736
8U	31	31	77.475	1.31	0.95	0.36	0.72519084	0.473568219	0.266282946	0.925873012	0.353500281	0.790414168
8U	32	30	78.905	1.54	1.12	0.42	0.727272727	0.486214349	0.281103832	0.948100641	0.349523789	0.850722509
8U	33	29	80.41	1.46	1.06	0.4	0.726027397	0.450388087	0.281101609	0.903628658	0.341438871	0.73910351
8U	34	28	81.75	1.22	0.95	0.27	0.778688525	0.434240472	0.273688994	0.93326804	0.322913736	0.825945657
8U	35	27	82.92	1.12	0.85	0.27	0.758928571	0.417473711	0.281098563	0.836920998	0.332452415	0.685133347
8U	36	26	84.235	1.51	1.03	0.48	0.682119205	0.442468771	0.258864474	0.844326963	0.305848326	0.735633475
8U	37	25	85.91	1.84	1.33	0.51	0.722826087	0.460083896	0.25886279	0.881375404	0.346567496	0.756116861
8U	38	24	87.66	1.66	1.12	0.54	0.674698795	0.474756685	0.258861094	0.866547295	0.332969201	0.76883443
8U	39	23	89.235	1.49	1.12	0.37	0.751677852	0.4452723	0.273680663	0.888774127	0.336275319	0.775209106
8U	40	22	90.76	1.56	0.99	0.57	0.634615385	0.553291472	0.273679434	0.92582206	0.390454432	0.8361137
8U	41	21	92.075	1.07	0.57	0.5	0.53271028	0.580286372	0.340374199	0.822068303	0.448804321	0.730175909
8U	42	20	93.055	0.89	0.57	0.32	0.640449438	0.55444897	0.34037267	0.918404068	0.401738015	0.826465359
8U	43	19	94.035	1.07	0.67	0.4	0.626168224	0.545444704	0.332960514	0.896168108	0.430294335	0.738321572
8U	44	18	95.015	0.89	0.52	0.37	0.584269663	0.552362864	0.318138087	0.896164564	0.394096664	0.774791038
8U	45	17	96.19	1.46	0.88	0.58	0.602739726	0.56095907	0.288494449	0.97026557	0.357799842	0.869200656
8U	46	16	97.6	1.36	0.78	0.58	0.573529412	0.553636447	0.295902966	0.903565644	0.373713616	0.795601633
8U	47	15	98.84	1.12	0.77	0.35	0.6875	0.517091028	0.288491038	0.970255339	0.37876414	0.82141018
8U	48	14	99.945	1.09	0.59	0.5	0.541284404	0.613869697	0.340363137	0.933199077	0.418235606	0.844717925
8U	49	13	100.94	0.89	0.61	0.28	0.685393258	0.529325621	0.325540471	0.985067598	0.379600173	0.855513203
8U	50	12	101.86	0.94	0.65	0.29	0.691489362	0.486045106	0.273666347	0.97024307	0.351418601	0.787794171
8U	51	11	102.7	0.74	0.45	0.29	0.608108108	0.54534569	0.288486202	0.933188315	0.372635161	0.813344787
8U	52	10	103.44	0.74	0.47	0.27	0.635135135	0.517705403	0.27366469	0.933185355	0.375517572	0.765217553
8U	53	9	104.27	0.92	0.51	0.41	0.554347826	0.57184865	0.288484491	0.93318205	0.362297122	0.832510307
8U	54	8	105.385	1.31	0.81	0.5	0.618320611	0.558817019	0.303303571	0.94799825	0.371094246	0.862927912
8U	55	7	106.585	1.09	0.77	0.32	0.706422018	0.502359017	0.303302172	0.947993408	0.369417022	0.822250692
8U	56	6	107.525	0.79	0.48	0.31	0.607594937	0.571006981	0.266249889	1.014682301	0.3624284	0.893967364
8U	57	5	108.44	1.04	0.61	0.43	0.586538462	0.554605059	0.281069178	0.970216974	0.326259311	0.878537399
8U	58	4	109.27	0.62	0.45	0.17	0.725806452	0.467517613	0.273657848	0.933163062	0.350888465	0.776241827
8U	59	3	109.94	0.72	0.39	0.33	0.541666667	0.545877407	0.251426776	0.933160756	0.334268567	0.795960582
8U	60	2	110.645	0.69	0.44	0.25	0.637681159	0.525278663	0.27365636	0.955388275	0.343379069	0.845421948
8U	61	1	111.335	0.69	0.4	0.29	0.579710145	0.632347985	0.295886026	1.140638238	0.367578927	0.997546686
9D	1	56	1.7	3.4	3.02	0.38	0.888235294	0.551205313	0.414063654	0.675922501	0.543026878	0.616202354
9D	2	55	5.31	3.82	3.4	0.42	0.890052356	0.456692369	0.355895441	0.770539201	0.426074336	0.704552639
9D	3	54	9.09	3.75	3.2	0.55	0.853333333	0.438990508	0.355926375	0.596010768	0.425015661	0.520298705
9D	4	53	11.84	1.76	1.42	0.34	0.806818182	0.430067899	0.305027684	0.690606422	0.382440295	0.628983185
9D	5	52	13.515	1.59	1.27	0.32	0.798742138	0.472323598	0.355966133	0.741556095	0.420067071	0.67971669
9D	6	51	15.24	1.86	1.49	0.37	0.801075269	0.469805552	0.326878576	0.843441387	0.402414473	0.741191249
9D	7	50	16.84	1.34	0.92	0.42	0.686567164	0.538969376	0.319612228	0.894394678	0.41546111	0.809511292
9D	8	49	18.02	1.02	0.76	0.26	0.745098039	0.506439324	0.377827083	0.763450041	0.442926816	0.692091269
9D	9	48	19.14	1.22	0.96	0.26	0.786885246	0.458768844	0.319628886	0.843506608	0.384127928	0.734366075
9D	10	47	20.22	0.94	0.71	0.23	0.755319149	0.473056471	0.254152206	0.952665966	0.35478828	0.838145234
9D	11	46	21.2	1.02	0.74	0.28	0.725490196	0.534509183	0.319642814	0.974515023	0.41266174	0.856534567
9D	12	45	22.245	1.07	0.73	0.34	0.682242991	0.556170294	0.341478829	0.930878879	0.428298245	0.830719107
9D	13	44	23.215	0.87	0.48	0.39	0.551724138	0.65638853	0.392422332	0.974555202	0.499903099	0.848985984
9D	14	43	24.185	1.07	0.78	0.29	0.728971963	0.575031176	0.377876319	0.974577479	0.468556695	0.861410816
9D	15	42	25.08	0.72	0.42	0.3	0.583333333	0.574967989	0.370607742	0.829054309	0.463301059	0.731301692
9D	16	41	25.885	0.89	0.59	0.3	0.662921348	0.501356544	0.348782597	0.749023065	0.41427633	0.6726143
9D	17	40	26.67	0.69	0.5	0.19	0.724637681	0.45304357	0.305126802	0.756312038	0.36683733	0.679902098
9D	18	39	27.32	0.62	0.41	0.21	0.661290323	0.526970022	0.334239821	0.843648795	0.40949718	0.756321761
9D	19	38	27.83	0.4	0.24	0.16	0.6	0.596408738	0.414294455	0.763606137	0.524969064	0.70356825
9D	20	37	28.39	0.72	0.38	0.34	0.527777778	0.669210481	0.363356391	1.003771834	0.460452004	0.902528779
9D	21	36	29.07	0.64	0.45	0.19	0.703125	0.511642382	0.305142969	0.872790526	0.40363129	0.767458124
9D	22	35	29.665	0.55	0.37	0.18	0.672727273	0.525591974	0.348811883	0.829135258	0.424144813	0.734122248
9D	23	34	30.24	0.6	0.39	0.21	0.65	0.541675527	0.334260745	0.85825661	0.423085754	0.761913676
9D	24	33	30.84	0.6	0.39	0.21	0.65	0.530038014	0.326987458	0.821878567	0.42533046	0.724494899
9D	25	32	31.485	0.69	0.45	0.24	0.652173913	0.530351344	0.348824702	0.843724323	0.417237333	0.742440114
9D	26	31	32.115	0.57	0.33	0.24	0.578947368	0.525928256	0.341552083	0.756398656	0.411905756	0.682709193
9D	27	30	32.675	0.55	0.34	0.21	0.618181818	0.529595693	0.341556243	0.829188052	0.40513233	0.731107805
9D	28	29	33.26	0.62	0.44	0.18	0.709677419	0.507198124	0.363394279	0.843755692	0.409214451	0.746713768
9D	29	28	33.915	0.69	0.51	0.18	0.739130435	0.487236939	0.327008559	0.851046935	0.399506172	0.735807446
9D	30	27	34.595	0.67	0.48	0.19	0.71641791	0.494525384	0.334291886	0.800110212	0.406620673	0.716600443
9D	31	26	35.54	1.22	0.78	0.44	0.639344262	0.496515611	0.297904541	0.858357661	0.362759008	0.733629589
9D	32	25	36.84	1.38	1.06	0.32	0.768115942	0.493491961	0.283358403	1.033074792	0.38560203	0.850877356
9D	33	24	38.14	1.22	0.74	0.48	0.606557377	0.595584116	0.305200025	0.982146946	0.387432665	0.916484271
9D	34	23	39.245	0.99	0.69	0.3	0.696969697	0.587329561	0.363441106	1.040402023	0.439290981	0.927818295
9D	35	22	40.245	1.01	0.55	0.46	0.544554455	0.638115635	0.327052305	1.054981423	0.42234381	0.896103687
9D	36	21	41.085	0.67	0.47	0.2	0.701492537	0.534141421	0.341617484	0.858456351	0.436713868	0.763096171
9D	37	20	41.67	0.5	0.3	0.2	0.6	0.576748969	0.356180812	0.84390662	0.457365021	0.755824891
9D	38	19	42.205	0.57	0.4	0.17	0.701754386	0.541750136	0.356184923	0.880314981	0.436077879	0.79039074
9D	39	18	42.75	0.52	0.34	0.18	0.653846154	0.551619596	0.356189109	0.814807618	0.455320195	0.733518463
9D	40	17	43.285	0.55	0.35	0.2	0.636363636	0.57683518	0.356193068	0.90945337	0.444589427	0.808265248
9D	41	16	43.795	0.47	0.28	0.19	0.595744681	0.553371313	0.36347738	0.742027274	0.471373247	0.674210569
9D	42	15	44.3	0.55	0.33	0.22	0.6	0.605557416	0.378040101	0.924032925	0.456795098	0.828700893
9D	43	14	44.93	0.72	0.5	0.22	0.694444444	0.567830892	0.356205324	0.873086936	0.471810989	0.786057942
9D	44	13	45.6	0.62	0.42	0.2	0.677419355	0.533751276	0.356210806	0.822138016	0.433171303	0.744969219
9D	45	12	46.23	0.64	0.43	0.21	0.671875	0.553918492	0.348935117	0.916791465	0.424615194	0.818682386
9D	46	11	46.85	0.6	0.4	0.2	0.666666667	0.572202054	0.356220399	0.902243082	0.46087369	0.794858782
9D	47	10	47.51	0.72	0.52	0.2	0.722222222	0.486767221	0.327103894	0.742088652	0.416708256	0.668920529
9D	48	9	48.18	0.62	0.41	0.21	0.661290323	0.545875675	0.356230525	0.822183705	0.445016384	0.742791433
9D	49	8	48.875	0.77	0.54	0.23	0.701298701	0.558201658	0.341674657	0.916844766	0.449130022	0.814282891
9D	50	7	49.485	0.45	0.27	0.18	0.6	0.531138767	0.370802296	0.654749587	0.47488795	0.615514993
